household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcne4gy,dqcne4,0.5669700244998473,0.0026648370643927535,0.0,0.8571428571428571,0.1954473217878263,0.5
dqcng06w,dqcng0,0.5761232225975544,0.26441742721070466,0.0,0.42857142857142855,0.5913669561785302,0.5
dqcnf3uz,dqcnf3,0.6106296331441013,0.39472080200960014,0.0,0.7142857142857143,0.17981870167054706,0.25
dqcnc6tb,dqcnc6,0.7728210891668748,0.0,0.0,0.7142857142857143,0.8051109333382306,1.0
dqcnc7bc,dqcnc7,0.44800733248831054,0.0,0.0,0.42857142857142855,0.4173498914276729,0.0
dqcp1z6r,dqcp1z,0.5511679671225788,0.8964592734423288,0.25,0.2857142857142857,0.6698969915674458,0.0
dqcncdq7,dqcncd,0.38118078732126864,0.37623912222336736,0.0,0.8571428571428571,0.5000153699506145,1.0
dqcp1ys8,dqcp1y,0.3685260856741187,0.9217665250668319,0.0,0.14285714285714285,0.14454059922095874,0.0
dqcp4kgx,dqcp4k,0.6110606014269617,0.09683655757497418,0.5,1.0,0.32840366628224704,0.0
dqcnc78q,dqcnc7,0.34538966043879316,0.21784673631873697,0.5,0.5714285714285714,0.5266426183242547,0.5
dqcnf794,dqcnf7,0.5475847582445958,0.0,0.0,0.5714285714285714,0.7697101162187284,0.0
dqcncwc5,dqcncw,0.39329622087193883,0.0,0.0,0.5714285714285714,0.45494749932510226,0.25
dqcnc0y3,dqcnc0,0.562724061192167,0.0,0.0,0.7142857142857143,0.7953724989845468,0.0
dqcp1rzr,dqcp1r,0.5971656883281626,0.44963097093116056,0.5,0.14285714285714285,0.27984077224847903,0.5
dqcncf6c,dqcncf,0.6551636623636827,0.38713081455896914,0.75,1.0,0.4997277548829955,0.25
dqcnfffs,dqcnff,0.5060516336315073,0.19488431134745565,0.0,0.42857142857142855,0.4620452819777724,0.0
dqcng4te,dqcng4,0.447717994752414,0.3750156599983836,1.0,0.5714285714285714,0.8755786349831104,0.0
dqcnc0gn,dqcnc0,0.6837548593913397,0.31535855246336447,0.0,0.2857142857142857,0.7340546539648792,1.0
dqcnfqc3,dqcnfq,0.5618466118472205,0.0449302529678932,0.0,0.42857142857142855,0.8496310433267845,0.0
dqcncx6x,dqcncx,0.3553905013076275,0.0,0.0,0.8571428571428571,0.13101325615422887,0.0
dqcne1qu,dqcne1,0.5704964009714847,0.1962532507036847,0.0,0.5714285714285714,0.28145095333895653,0.25
dqcn9xvx,dqcn9x,0.43520646002547214,0.6177824870069837,0.0,0.14285714285714285,0.2551494756946564,0.25
dqcp1wg8,dqcp1w,0.44316016049441465,0.06477571035123401,0.25,0.2857142857142857,0.5747566431675125,1.0
dqcp1gxv,dqcp1g,0.23240525412137306,0.0,0.0,1.0,0.47683032720270335,0.5
dqcn9r0y,dqcn9r,0.5108013353281434,0.33485327888468264,0.0,1.0,0.2459627369050464,0.5
dqcnenmf,dqcnen,0.44986301710537924,0.0,0.75,0.5714285714285714,0.6787641819642246,0.0
